datum,okres_kod,okres,pohlavi_kod,pohlavi,typ_dnp,pocet_dnp
2015-10-01,OK.3206,Mělník,M,Muž,Ošetřovné,34
2015-10-01,OK.3206,Mělník,F,Žena,Ošetřovné,108
2015-10-01,OK.3206,Mělník,M,Muž,Peněžitá pomoc v mateřství,4
2015-10-01,OK.3206,Mělník,F,Žena,Peněžitá pomoc v mateřství,188
2015-10-01,OK.3206,Mělník,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-10-01,OK.3207,Mladá Boleslav,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,17
2015-10-01,OK.3207,Mladá Boleslav,M,Muž,Nemocenské,1122
2015-10-01,OK.3207,Mladá Boleslav,F,Žena,Nemocenské,996
2015-10-01,OK.3207,Mladá Boleslav,M,Muž,Ošetřovné,326
2015-10-01,OK.3207,Mladá Boleslav,F,Žena,Ošetřovné,445
2015-10-01,OK.3207,Mladá Boleslav,M,Muž,Peněžitá pomoc v mateřství,4
2015-10-01,OK.3207,Mladá Boleslav,F,Žena,Peněžitá pomoc v mateřství,525
2015-10-01,OK.3208,Nymburk,M,Muž,Nemocenské,341
2015-10-01,OK.3208,Nymburk,F,Žena,Nemocenské,447
2015-10-01,OK.3208,Nymburk,M,Muž,Ošetřovné,39
2015-10-01,OK.3208,Nymburk,F,Žena,Ošetřovné,126
2015-10-01,OK.3208,Nymburk,M,Muž,Peněžitá pomoc v mateřství,0
2015-10-01,OK.3208,Nymburk,F,Žena,Peněžitá pomoc v mateřství,180
2015-10-01,OK.3208,Nymburk,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-10-01,OK.3209,Praha-východ,M,Muž,Nemocenské,751
2015-10-01,OK.3209,Praha-východ,F,Žena,Nemocenské,1511
2015-10-01,OK.3209,Praha-východ,M,Muž,Ošetřovné,92
2015-10-01,OK.3209,Praha-východ,F,Žena,Ošetřovné,323
2015-10-01,OK.3209,Praha-východ,M,Muž,Peněžitá pomoc v mateřství,5
2015-10-01,OK.3209,Praha-východ,F,Žena,Peněžitá pomoc v mateřství,745
2015-10-01,OK.3209,Praha-východ,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-10-01,OK.3210,Praha-západ,M,Muž,Nemocenské,566
2015-10-01,OK.3210,Praha-západ,F,Žena,Nemocenské,547
2015-10-01,OK.3210,Praha-západ,M,Muž,Ošetřovné,51
2015-10-01,OK.3210,Praha-západ,F,Žena,Ošetřovné,143
2015-10-01,OK.3210,Praha-západ,M,Muž,Peněžitá pomoc v mateřství,4
2015-10-01,OK.3210,Praha-západ,F,Žena,Peněžitá pomoc v mateřství,389
2015-10-01,OK.3210,Praha-západ,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,1
2015-10-01,OK.3211,Příbram,M,Muž,Nemocenské,535
2015-10-01,OK.3211,Příbram,F,Žena,Nemocenské,674
2015-10-01,OK.3211,Příbram,M,Muž,Ošetřovné,42
2015-10-01,OK.3211,Příbram,F,Žena,Ošetřovné,189
2015-10-01,OK.3211,Příbram,M,Muž,Peněžitá pomoc v mateřství,4
2015-10-01,OK.3211,Příbram,F,Žena,Peněžitá pomoc v mateřství,288
2015-10-01,OK.3211,Příbram,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,2
2015-10-01,OK.3212,Rakovník,M,Muž,Nemocenské,309
2015-10-01,OK.3212,Rakovník,F,Žena,Nemocenské,349
2015-10-01,OK.3212,Rakovník,M,Muž,Ošetřovné,22
2015-10-01,OK.3212,Rakovník,F,Žena,Ošetřovné,84
2015-10-01,OK.3212,Rakovník,M,Muž,Peněžitá pomoc v mateřství,2
2015-10-01,OK.3212,Rakovník,F,Žena,Peněžitá pomoc v mateřství,161
2015-10-01,OK.3212,Rakovník,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,1
2015-10-01,OK.3301,České Budějovice,M,Muž,Nemocenské,1576
2015-10-01,OK.3301,České Budějovice,F,Žena,Nemocenské,1996
2015-10-01,OK.3301,České Budějovice,M,Muž,Ošetřovné,183
2015-10-01,OK.3301,České Budějovice,F,Žena,Ošetřovné,705
2015-10-01,OK.3301,České Budějovice,M,Muž,Peněžitá pomoc v mateřství,6
2015-10-01,OK.3301,České Budějovice,F,Žena,Peněžitá pomoc v mateřství,1014
2015-10-01,OK.3301,České Budějovice,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,4
2015-10-01,OK.3302,Český Krumlov,M,Muž,Nemocenské,352
2015-10-01,OK.3302,Český Krumlov,F,Žena,Nemocenské,399
2015-10-01,OK.3302,Český Krumlov,M,Muž,Ošetřovné,28
2015-10-01,OK.3302,Český Krumlov,F,Žena,Ošetřovné,128
2015-10-01,OK.3302,Český Krumlov,M,Muž,Peněžitá pomoc v mateřství,0
2015-10-01,OK.3302,Český Krumlov,F,Žena,Peněžitá pomoc v mateřství,154
2015-10-01,OK.3302,Český Krumlov,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-10-01,OK.3303,Jindřichův Hradec,M,Muž,Nemocenské,425
2015-10-01,OK.3303,Jindřichův Hradec,F,Žena,Nemocenské,557
2015-10-01,OK.3303,Jindřichův Hradec,M,Muž,Ošetřovné,29
2015-10-01,OK.3303,Jindřichův Hradec,F,Žena,Ošetřovné,156
2015-10-01,OK.3303,Jindřichův Hradec,M,Muž,Peněžitá pomoc v mateřství,4
2015-10-01,OK.3303,Jindřichův Hradec,F,Žena,Peněžitá pomoc v mateřství,204
2015-10-01,OK.3303,Jindřichův Hradec,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-10-01,OK.3304,Pelhřimov,M,Muž,Nemocenské,576
2015-10-01,OK.3304,Pelhřimov,F,Žena,Nemocenské,565
2015-10-01,OK.3304,Pelhřimov,M,Muž,Ošetřovné,54
2015-10-01,OK.3304,Pelhřimov,F,Žena,Ošetřovné,142
2015-10-01,OK.3304,Pelhřimov,M,Muž,Peněžitá pomoc v mateřství,2
2015-10-01,OK.3304,Pelhřimov,F,Žena,Peněžitá pomoc v mateřství,230
2015-10-01,OK.3304,Pelhřimov,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,1
2015-10-01,OK.3305,Písek,M,Muž,Nemocenské,455
2015-10-01,OK.3305,Písek,F,Žena,Nemocenské,546
2015-10-01,OK.3305,Písek,M,Muž,Ošetřovné,41
2015-10-01,OK.3305,Písek,F,Žena,Ošetřovné,141
2015-10-01,OK.3305,Písek,M,Muž,Peněžitá pomoc v mateřství,1
2015-10-01,OK.3305,Písek,F,Žena,Peněžitá pomoc v mateřství,221
2015-10-01,OK.3305,Písek,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-10-01,OK.3306,Prachatice,F,Žena,Peněžitá pomoc v mateřství,147
2015-10-01,OK.3306,Prachatice,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-10-01,OK.3306,Prachatice,M,Muž,Nemocenské,320
2015-10-01,OK.3306,Prachatice,F,Žena,Nemocenské,422
2015-10-01,OK.3306,Prachatice,M,Muž,Ošetřovné,25
2015-10-01,OK.3306,Prachatice,F,Žena,Ošetřovné,108
2015-10-01,OK.3306,Prachatice,M,Muž,Peněžitá pomoc v mateřství,2
2015-10-01,OK.3307,Strakonice,M,Muž,Nemocenské,575
2015-10-01,OK.3307,Strakonice,F,Žena,Nemocenské,577
2015-10-01,OK.3307,Strakonice,M,Muž,Ošetřovné,46
2015-10-01,OK.3307,Strakonice,F,Žena,Ošetřovné,126
2015-10-01,OK.3307,Strakonice,M,Muž,Peněžitá pomoc v mateřství,0
2015-10-01,OK.3307,Strakonice,F,Žena,Peněžitá pomoc v mateřství,194
2015-10-01,OK.3307,Strakonice,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-10-01,OK.3308,Tábor,M,Muž,Nemocenské,609
2015-10-01,OK.3308,Tábor,F,Žena,Nemocenské,739
2015-10-01,OK.3308,Tábor,M,Muž,Ošetřovné,53
2015-10-01,OK.3308,Tábor,F,Žena,Ošetřovné,172
2015-10-01,OK.3308,Tábor,M,Muž,Peněžitá pomoc v mateřství,0
2015-10-01,OK.3308,Tábor,F,Žena,Peněžitá pomoc v mateřství,290
2015-10-01,OK.3308,Tábor,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-10-01,OK.3401,Domažlice,M,Muž,Nemocenské,371
2015-10-01,OK.3401,Domažlice,F,Žena,Nemocenské,335
2015-10-01,OK.3401,Domažlice,M,Muž,Ošetřovné,35
2015-10-01,OK.3401,Domažlice,F,Žena,Ošetřovné,91
2015-10-01,OK.3401,Domažlice,M,Muž,Peněžitá pomoc v mateřství,0
2015-10-01,OK.3401,Domažlice,F,Žena,Peněžitá pomoc v mateřství,175
2015-10-01,OK.3401,Domažlice,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-10-01,OK.3402,Cheb,M,Muž,Nemocenské,414
2015-10-01,OK.3402,Cheb,F,Žena,Nemocenské,555
2015-10-01,OK.3402,Cheb,M,Muž,Ošetřovné,54
2015-10-01,OK.3402,Cheb,F,Žena,Ošetřovné,223
2015-10-01,OK.3402,Cheb,M,Muž,Peněžitá pomoc v mateřství,1
2015-10-01,OK.3402,Cheb,F,Žena,Peněžitá pomoc v mateřství,201
2015-10-01,OK.3402,Cheb,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-10-01,OK.3403,Karlovy Vary,M,Muž,Nemocenské,630
2015-10-01,OK.3403,Karlovy Vary,F,Žena,Nemocenské,935
2015-10-01,OK.3403,Karlovy Vary,M,Muž,Ošetřovné,52
2015-10-01,OK.3403,Karlovy Vary,F,Žena,Ošetřovné,343
2015-10-01,OK.3403,Karlovy Vary,M,Muž,Peněžitá pomoc v mateřství,6
2015-10-01,OK.3403,Karlovy Vary,F,Žena,Peněžitá pomoc v mateřství,359
2015-10-01,OK.3403,Karlovy Vary,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,1
2015-10-01,OK.3404,Klatovy,M,Muž,Nemocenské,472
2015-10-01,OK.3404,Klatovy,F,Žena,Nemocenské,582
2015-10-01,OK.3404,Klatovy,M,Muž,Ošetřovné,42
2015-10-01,OK.3404,Klatovy,F,Žena,Ošetřovné,190
2015-10-01,OK.3404,Klatovy,M,Muž,Peněžitá pomoc v mateřství,0
2015-10-01,OK.3404,Klatovy,F,Žena,Peněžitá pomoc v mateřství,221
2015-10-01,OK.3404,Klatovy,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,1
2015-10-01,OK.3405,Plzeň-město,M,Muž,Nemocenské,1771
2015-10-01,OK.3405,Plzeň-město,F,Žena,Nemocenské,1923
2015-10-01,OK.3405,Plzeň-město,M,Muž,Ošetřovné,183
2015-10-01,OK.3405,Plzeň-město,F,Žena,Ošetřovné,701
2015-10-01,OK.3405,Plzeň-město,M,Muž,Peněžitá pomoc v mateřství,1
2015-10-01,OK.3405,Plzeň-město,F,Žena,Peněžitá pomoc v mateřství,1050
2015-10-01,OK.3405,Plzeň-město,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,4
2015-10-01,OK.3406,Plzeň-jih,M,Muž,Nemocenské,344
2015-10-01,OK.3406,Plzeň-jih,F,Žena,Nemocenské,653
2015-10-01,OK.3406,Plzeň-jih,M,Muž,Ošetřovné,29
2015-10-01,OK.3406,Plzeň-jih,F,Žena,Ošetřovné,153
2015-10-01,OK.3406,Plzeň-jih,M,Muž,Peněžitá pomoc v mateřství,0
2015-10-01,OK.3406,Plzeň-jih,F,Žena,Peněžitá pomoc v mateřství,203
2015-10-01,OK.3406,Plzeň-jih,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,2
2015-10-01,OK.3407,Plzeň-sever,M,Muž,Nemocenské,369
2015-10-01,OK.3407,Plzeň-sever,F,Žena,Nemocenské,380
2015-10-01,OK.3407,Plzeň-sever,M,Muž,Ošetřovné,42
2015-10-01,OK.3407,Plzeň-sever,F,Žena,Ošetřovné,91
2015-10-01,OK.3407,Plzeň-sever,M,Muž,Peněžitá pomoc v mateřství,0
2015-10-01,OK.3407,Plzeň-sever,F,Žena,Peněžitá pomoc v mateřství,123
2015-10-01,OK.3407,Plzeň-sever,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-10-01,OK.3408,Rokycany,M,Muž,Nemocenské,417
2015-10-01,OK.3408,Rokycany,F,Žena,Nemocenské,405
2015-10-01,OK.3408,Rokycany,M,Muž,Ošetřovné,37
2015-10-01,OK.3408,Rokycany,F,Žena,Ošetřovné,57
2015-10-01,OK.3408,Rokycany,M,Muž,Peněžitá pomoc v mateřství,0
2015-10-01,OK.3408,Rokycany,F,Žena,Peněžitá pomoc v mateřství,124
2015-10-01,OK.3408,Rokycany,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,2
2015-10-01,OK.3409,Sokolov,M,Muž,Nemocenské,434
2015-10-01,OK.3409,Sokolov,F,Žena,Nemocenské,507
2015-10-01,OK.3409,Sokolov,M,Muž,Ošetřovné,69
2015-10-01,OK.3409,Sokolov,F,Žena,Ošetřovné,246
2015-10-01,OK.3409,Sokolov,M,Muž,Peněžitá pomoc v mateřství,2
2015-10-01,OK.3409,Sokolov,F,Žena,Peněžitá pomoc v mateřství,172
2015-10-01,OK.3409,Sokolov,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-10-01,OK.3410,Tachov,M,Muž,Nemocenské,495
2015-10-01,OK.3410,Tachov,F,Žena,Nemocenské,603
2015-10-01,OK.3410,Tachov,M,Muž,Ošetřovné,54
2015-10-01,OK.3410,Tachov,F,Žena,Ošetřovné,168
2015-10-01,OK.3410,Tachov,M,Muž,Peněžitá pomoc v mateřství,2
2015-10-01,OK.3410,Tachov,F,Žena,Peněžitá pomoc v mateřství,162
2015-10-01,OK.3410,Tachov,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-10-01,OK.3501,Česká Lípa,M,Muž,Nemocenské,579
2015-10-01,OK.3501,Česká Lípa,F,Žena,Nemocenské,834
2015-10-01,OK.3501,Česká Lípa,M,Muž,Ošetřovné,66
2015-10-01,OK.3501,Česká Lípa,F,Žena,Ošetřovné,226
2015-10-01,OK.3501,Česká Lípa,M,Muž,Peněžitá pomoc v mateřství,3
2015-10-01,OK.3501,Česká Lípa,F,Žena,Peněžitá pomoc v mateřství,302
2015-10-01,OK.3501,Česká Lípa,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-10-01,OK.3502,Děčín,M,Muž,Nemocenské,650
2015-10-01,OK.3502,Děčín,F,Žena,Nemocenské,783
2015-10-01,OK.3502,Děčín,M,Muž,Ošetřovné,61
2015-10-01,OK.3502,Děčín,F,Žena,Ošetřovné,246
2015-10-01,OK.3502,Děčín,M,Muž,Peněžitá pomoc v mateřství,4
2015-10-01,OK.3502,Děčín,F,Žena,Peněžitá pomoc v mateřství,301
2015-10-01,OK.3502,Děčín,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-10-01,OK.3503,Chomutov,M,Muž,Nemocenské,510
2015-10-01,OK.3503,Chomutov,F,Žena,Nemocenské,658
2015-10-01,OK.3503,Chomutov,M,Muž,Ošetřovné,64
2015-10-01,OK.3503,Chomutov,F,Žena,Ošetřovné,304
2015-10-01,OK.3503,Chomutov,M,Muž,Peněžitá pomoc v mateřství,5
2015-10-01,OK.3503,Chomutov,F,Žena,Peněžitá pomoc v mateřství,274
2015-10-01,OK.3503,Chomutov,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-10-01,OK.3504,Jablonec nad Nisou,M,Muž,Nemocenské,368
2015-10-01,OK.3504,Jablonec nad Nisou,F,Žena,Nemocenské,487
2015-10-01,OK.3504,Jablonec nad Nisou,M,Muž,Ošetřovné,51
2015-10-01,OK.3504,Jablonec nad Nisou,F,Žena,Ošetřovné,203
2015-10-01,OK.3504,Jablonec nad Nisou,M,Muž,Peněžitá pomoc v mateřství,3
2015-10-01,OK.3504,Jablonec nad Nisou,F,Žena,Peněžitá pomoc v mateřství,221
2015-10-01,OK.3504,Jablonec nad Nisou,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-10-01,OK.3505,Liberec,M,Muž,Nemocenské,1201
2015-10-01,OK.3505,Liberec,F,Žena,Nemocenské,1403
2015-10-01,OK.3505,Liberec,M,Muž,Ošetřovné,163
2015-10-01,OK.3505,Liberec,F,Žena,Ošetřovné,490
2015-10-01,OK.3505,Liberec,M,Muž,Peněžitá pomoc v mateřství,4
2015-10-01,OK.3505,Liberec,F,Žena,Peněžitá pomoc v mateřství,702
2015-10-01,OK.3505,Liberec,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,2
2015-10-01,OK.3506,Litoměřice,M,Muž,Nemocenské,526
2015-10-01,OK.3506,Litoměřice,F,Žena,Nemocenské,733
2015-10-01,OK.3506,Litoměřice,M,Muž,Ošetřovné,40
2015-10-01,OK.3506,Litoměřice,F,Žena,Ošetřovné,207
2015-10-01,OK.3506,Litoměřice,M,Muž,Peněžitá pomoc v mateřství,3
2015-10-01,OK.3506,Litoměřice,F,Žena,Peněžitá pomoc v mateřství,325
2015-10-01,OK.3506,Litoměřice,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,1
2015-10-01,OK.3507,Louny,M,Muž,Nemocenské,444
2015-10-01,OK.3507,Louny,F,Žena,Nemocenské,558
2015-10-01,OK.3507,Louny,M,Muž,Ošetřovné,49
2015-10-01,OK.3507,Louny,F,Žena,Ošetřovné,156
2015-10-01,OK.3507,Louny,M,Muž,Peněžitá pomoc v mateřství,0
2015-10-01,OK.3507,Louny,F,Žena,Peněžitá pomoc v mateřství,180
2015-10-01,OK.3507,Louny,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-10-01,OK.3508,Most,F,Žena,Peněžitá pomoc v mateřství,192
2015-10-01,OK.3508,Most,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-10-01,OK.3508,Most,M,Muž,Nemocenské,558
2015-10-01,OK.3508,Most,F,Žena,Nemocenské,540
2015-10-01,OK.3508,Most,M,Muž,Ošetřovné,55
2015-10-01,OK.3508,Most,F,Žena,Ošetřovné,148
2015-10-01,OK.3508,Most,M,Muž,Peněžitá pomoc v mateřství,4
2015-10-01,OK.3509,Teplice,M,Muž,Nemocenské,967
2015-10-01,OK.3509,Teplice,F,Žena,Nemocenské,857
2015-10-01,OK.3509,Teplice,M,Muž,Ošetřovné,73
2015-10-01,OK.3509,Teplice,F,Žena,Ošetřovné,249
2015-10-01,OK.3509,Teplice,M,Muž,Peněžitá pomoc v mateřství,1
2015-10-01,OK.3509,Teplice,F,Žena,Peněžitá pomoc v mateřství,283
2015-10-01,OK.3509,Teplice,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,3
2015-10-01,OK.3510,Ústí nad Labem,M,Muž,Nemocenské,933
2015-10-01,OK.3510,Ústí nad Labem,F,Žena,Nemocenské,2328
2015-10-01,OK.3510,Ústí nad Labem,M,Muž,Ošetřovné,94
2015-10-01,OK.3510,Ústí nad Labem,F,Žena,Ošetřovné,682
2015-10-01,OK.3510,Ústí nad Labem,M,Muž,Peněžitá pomoc v mateřství,3
2015-10-01,OK.3510,Ústí nad Labem,F,Žena,Peněžitá pomoc v mateřství,890
2015-10-01,OK.3510,Ústí nad Labem,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,3
2015-10-01,OK.3601,Havlíčkův Brod,M,Muž,Nemocenské,507
2015-10-01,OK.3601,Havlíčkův Brod,F,Žena,Nemocenské,624
2015-10-01,OK.3601,Havlíčkův Brod,M,Muž,Ošetřovné,43
2015-10-01,OK.3601,Havlíčkův Brod,F,Žena,Ošetřovné,133
2015-10-01,OK.3601,Havlíčkův Brod,M,Muž,Peněžitá pomoc v mateřství,1
2015-10-01,OK.3601,Havlíčkův Brod,F,Žena,Peněžitá pomoc v mateřství,277
2015-10-01,OK.3601,Havlíčkův Brod,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-10-01,OK.3602,Hradec Králové,M,Muž,Nemocenské,948
2015-10-01,OK.3602,Hradec Králové,F,Žena,Nemocenské,1080
2015-10-01,OK.3602,Hradec Králové,M,Muž,Ošetřovné,116
2015-10-01,OK.3602,Hradec Králové,F,Žena,Ošetřovné,438
2015-10-01,OK.3602,Hradec Králové,M,Muž,Peněžitá pomoc v mateřství,5
2015-10-01,OK.3602,Hradec Králové,F,Žena,Peněžitá pomoc v mateřství,679
2015-10-01,OK.3602,Hradec Králové,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,4
2015-10-01,OK.3603,Chrudim,F,Žena,Peněžitá pomoc v mateřství,277
2015-10-01,OK.3603,Chrudim,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-10-01,OK.3603,Chrudim,M,Muž,Nemocenské,660
2015-10-01,OK.3603,Chrudim,F,Žena,Nemocenské,721
2015-10-01,OK.3603,Chrudim,M,Muž,Ošetřovné,74
2015-10-01,OK.3603,Chrudim,F,Žena,Ošetřovné,185
2015-10-01,OK.3603,Chrudim,M,Muž,Peněžitá pomoc v mateřství,1
2015-10-01,OK.3604,Jičín,M,Muž,Nemocenské,460
2015-10-01,OK.3604,Jičín,F,Žena,Nemocenské,550
2015-10-01,OK.3604,Jičín,M,Muž,Ošetřovné,53
2015-10-01,OK.3604,Jičín,F,Žena,Ošetřovné,134
2015-10-01,OK.3604,Jičín,M,Muž,Peněžitá pomoc v mateřství,1
2015-10-01,OK.3604,Jičín,F,Žena,Peněžitá pomoc v mateřství,302
2015-10-01,OK.3604,Jičín,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,2
2015-10-01,OK.3605,Náchod,M,Muž,Nemocenské,661
2015-10-01,OK.3605,Náchod,F,Žena,Nemocenské,786
2015-10-01,OK.3605,Náchod,M,Muž,Ošetřovné,86
2015-10-01,OK.3605,Náchod,F,Žena,Ošetřovné,226
2015-10-01,OK.3605,Náchod,M,Muž,Peněžitá pomoc v mateřství,1
2015-10-01,OK.3605,Náchod,F,Žena,Peněžitá pomoc v mateřství,338
2015-10-01,OK.3605,Náchod,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,1
2015-10-01,OK.3606,Pardubice,M,Muž,Nemocenské,1046
2015-10-01,OK.3606,Pardubice,F,Žena,Nemocenské,1428
2015-10-01,OK.3606,Pardubice,M,Muž,Ošetřovné,141
2015-10-01,OK.3606,Pardubice,F,Žena,Ošetřovné,469
2015-10-01,OK.3606,Pardubice,M,Muž,Peněžitá pomoc v mateřství,11
2015-10-01,OK.3606,Pardubice,F,Žena,Peněžitá pomoc v mateřství,932
2015-10-01,OK.3606,Pardubice,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,3
2015-10-01,OK.3607,Rychnov nad Kněžnou,M,Muž,Nemocenské,449
2015-10-01,OK.3607,Rychnov nad Kněžnou,F,Žena,Nemocenské,393
2015-10-01,OK.3607,Rychnov nad Kněžnou,M,Muž,Ošetřovné,113
2015-10-01,OK.3607,Rychnov nad Kněžnou,F,Žena,Ošetřovné,117
2015-10-01,OK.3607,Rychnov nad Kněžnou,M,Muž,Peněžitá pomoc v mateřství,0
2015-10-01,OK.3607,Rychnov nad Kněžnou,F,Žena,Peněžitá pomoc v mateřství,200
2015-10-01,OK.3607,Rychnov nad Kněžnou,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-10-01,OK.3608,Semily,M,Muž,Nemocenské,459
2015-10-01,OK.3608,Semily,F,Žena,Nemocenské,483
2015-10-01,OK.3608,Semily,M,Muž,Ošetřovné,50
2015-10-01,OK.3608,Semily,F,Žena,Ošetřovné,120
2015-10-01,OK.3608,Semily,M,Muž,Peněžitá pomoc v mateřství,1
2015-10-01,OK.3608,Semily,F,Žena,Peněžitá pomoc v mateřství,214
2015-10-01,OK.3608,Semily,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,1
2015-10-01,OK.3609,Svitavy,M,Muž,Nemocenské,667
2015-10-01,OK.3609,Svitavy,F,Žena,Nemocenské,760
2015-10-01,OK.3609,Svitavy,M,Muž,Ošetřovné,40
2015-10-01,OK.3609,Svitavy,F,Žena,Ošetřovné,131
2015-10-01,OK.3609,Svitavy,M,Muž,Peněžitá pomoc v mateřství,0
2015-10-01,OK.3609,Svitavy,F,Žena,Peněžitá pomoc v mateřství,305
2015-10-01,OK.3609,Svitavy,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,3
2015-10-01,OK.3610,Trutnov,M,Muž,Nemocenské,582
2015-10-01,OK.3610,Trutnov,F,Žena,Nemocenské,728
2015-10-01,OK.3610,Trutnov,M,Muž,Ošetřovné,60
2015-10-01,OK.3610,Trutnov,F,Žena,Ošetřovné,188
2015-10-01,OK.3610,Trutnov,M,Muž,Peněžitá pomoc v mateřství,3
2015-10-01,OK.3610,Trutnov,F,Žena,Peněžitá pomoc v mateřství,310
2015-10-01,OK.3610,Trutnov,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,4
2015-10-01,OK.3611,Ústí nad Orlicí,M,Muž,Nemocenské,1023
2015-10-01,OK.3611,Ústí nad Orlicí,F,Žena,Nemocenské,1270
2015-10-01,OK.3611,Ústí nad Orlicí,M,Muž,Ošetřovné,101
2015-10-01,OK.3611,Ústí nad Orlicí,F,Žena,Ošetřovné,294
2015-10-01,OK.3611,Ústí nad Orlicí,M,Muž,Peněžitá pomoc v mateřství,3
2015-10-01,OK.3611,Ústí nad Orlicí,F,Žena,Peněžitá pomoc v mateřství,500
2015-10-01,OK.3611,Ústí nad Orlicí,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,2
2015-10-01,OK.3701,Blansko,M,Muž,Nemocenské,774
2015-10-01,OK.3701,Blansko,F,Žena,Nemocenské,624
2015-10-01,OK.3701,Blansko,M,Muž,Ošetřovné,72
2015-10-01,OK.3701,Blansko,F,Žena,Ošetřovné,110
2015-10-01,OK.3701,Blansko,M,Muž,Peněžitá pomoc v mateřství,7
2015-10-01,OK.3701,Blansko,F,Žena,Peněžitá pomoc v mateřství,251
2015-10-01,OK.3701,Blansko,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2015-10-01,OK.3702,Brno-město,M,Muž,Nemocenské,3014
2015-10-01,OK.3702,Brno-město,F,Žena,Nemocenské,4005
2015-10-01,OK.3702,Brno-město,M,Muž,Ošetřovné,305
2015-10-01,OK.3702,Brno-město,F,Žena,Ošetřovné,1141
2015-10-01,OK.3702,Brno-město,M,Muž,Peněžitá pomoc v mateřství,34
2015-10-01,OK.3702,Brno-město,F,Žena,Peněžitá pomoc v mateřství,3464
2015-10-01,OK.3702,Brno-město,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,16
2015-10-01,OK.3703,Brno-venkov,M,Muž,Nemocenské,1318
2015-10-01,OK.3703,Brno-venkov,F,Žena,Nemocenské,1301
2015-10-01,OK.3703,Brno-venkov,M,Muž,Ošetřovné,121
2015-10-01,OK.3703,Brno-venkov,F,Žena,Ošetřovné,260
2015-10-01,OK.3703,Brno-venkov,M,Muž,Peněžitá pomoc v mateřství,7
2015-10-01,OK.3703,Brno-venkov,F,Žena,Peněžitá pomoc v mateřství,581
2015-10-01,OK.3703,Brno-venkov,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
